"fullname","office","position","id","last_name","is_corrected","patronymic","created_date","document_type","source","url","first_name","manufacturerName_extendedstatus","otherObjectType","costDateUse_extendedstatus","dateUse","costDateUse","trademark","dnt_costDateUse_hidden","person","acqBeforeFD","dateUse_extendedstatus","acqPeriod","trademark_extendedstatus","manufacturerName","propertyDescr","objectType","object_id","ownershipType","otherOwnership","percent.ownership","iteration","propertyDescr_extendedstatus","typeProperty","otherTypeProperty","otherObjectType_extendedstatus","declarant","subjectRelation"
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій","1","","2","","0","","TRUE","1477406982051","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","каблучка","Ювелірні вироби","1477846548782","Власність","",100,"1477846548782",NA,NA,NA,NA,"Хомутиннік Світлана Вікторівна","дружина"
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій","1","вуличні парні скульптури","2","","0","","TRUE","1","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","вуличні парні скульптури","Інше","1477842432529","Власність","",100,"1477842432529",NA,NA,NA,NA,"Хомутиннік Віталій Юрійович",NA
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій","1","","2","","0","","TRUE","1477406982051","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","підвіс","Ювелірні вироби","1477848551686","Власність","",100,"1477848551686",NA,NA,NA,NA,"Хомутиннік Світлана Вікторівна","дружина"
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій","1","годинник наручний жіночий","2","","0","","TRUE","1477406982051","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","годинник наручний жіночий","Інше","1477848687974","Власність","",100,"1477848687974",NA,NA,NA,NA,"Хомутиннік Світлана Вікторівна","дружина"
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій",NA,"","2","","0","Mikimoto","TRUE","1477406982051","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування",NA,"Mikimoto","набір ювелірних прикрас Mikimoto","Ювелірні вироби","1477846412199","Власність","",100,"1477846412199",NA,NA,NA,NA,"Хомутиннік Світлана Вікторівна","дружина"
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій",NA,"карабін","2","","0","SCAR","TRUE","1","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування",NA,"FN Herstal","карабін","Інше","1477844403096","Власність","",100,"1477844403096",NA,NA,NA,NA,"Хомутиннік Віталій Юрійович",NA
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій",NA,"сумка","2","","0","Hermes","TRUE","1477406982051","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування",NA,"Hermes","сумка","Інше","1477849538469","Власність","",100,"1477849538469",NA,NA,NA,NA,"Хомутиннік Світлана Вікторівна","дружина"
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій","1","","2","","0","","TRUE","1477406982051","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","шуба","Одяг","1477849120895","Власність","",100,"1477849120895",NA,NA,NA,NA,"Хомутиннік Світлана Вікторівна","дружина"
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій","1","","2","","0","","TRUE","1477406982051","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","браслет","Ювелірні вироби","1477848182658","Власність","",100,"1477848182658",NA,NA,NA,NA,"Хомутиннік Світлана Вікторівна","дружина"
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій",NA,"годинник наручний жіночий","2","","0","Chopard","TRUE","1477406982051","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування",NA,"Chopard","годинник наручний жіночий","Інше","1477848477134","Власність","",100,"1477848477134",NA,NA,NA,NA,"Хомутиннік Світлана Вікторівна","дружина"
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій",NA,"скульптура","2","","0","","TRUE","1","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","Деметр Чипарус","скульптура ""Мисливець і тигр"" 1920-і рр, мармур, бронза","Інше","1477845509295","Власність","",100,"1477845509295",NA,NA,NA,NA,"Хомутиннік Віталій Юрійович",NA
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій",NA,"","2","","0","","TRUE","1","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","Лебедев К.В.","Картина ""Старовіри"", 1903 рік, папір, акварель, 41*37 см","Твір мистецтва (картина тощо)","1477846023202",NA,NA,NA,"1477846023202",NA,NA,NA,NA,"Хомутиннік Віталій Юрійович",NA
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій","1","","2","","0","","TRUE","1","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","картина Bond","Твір мистецтва (картина тощо)","1478252631082","Власність","",100,"1478252631082",NA,NA,NA,NA,"Хомутиннік Віталій Юрійович",NA
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій","1","","2","","0","","TRUE","1477406982051","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","сережки ","Ювелірні вироби","1477848847499","Власність","",100,"1477848847499",NA,NA,NA,NA,"Хомутиннік Світлана Вікторівна","дружина"
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій","1","набір офісних меблів","2","","0","","TRUE","1","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","набір офісних меблів","Інше","1477845237048","Власність","",100,"1477845237048",NA,NA,NA,NA,"Хомутиннік Віталій Юрійович",NA
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій","0","Скульптура ","2","","0","","TRUE","1","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","Лансере","Скульптура ""На водопої""","Інше","1477845407151","Власність","",100,"1477845407151",NA,NA,NA,NA,"Хомутиннік Віталій Юрійович",NA
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій","1","","2","","0","","TRUE","1477406982051","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","панчо","Одяг","1477849359102","Власність","",100,"1477849359102",NA,NA,NA,NA,"Хомутиннік Світлана Вікторівна","дружина"
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій",NA,"","2","","0","","TRUE","1","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","Хоббема, Мейндерт","Картина ""Пейзаж"" полотно 42*58см олія","Твір мистецтва (картина тощо)","1477842115699","Власність","",100,"1477842115699",NA,NA,NA,NA,"Хомутиннік Віталій Юрійович",NA
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій",NA,"Скульптура","2","","0","","TRUE","1","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","Carrier A. Belleus","Скульптура ""Мелодія"",бронза","Інше","1477842266034","Власність","",100,"1477842266034",NA,NA,NA,NA,"Хомутиннік Віталій Юрійович",NA
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій","1","","2","","0","","TRUE","1477406982051","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","каблучка","Ювелірні вироби","1477847189881","Власність","",100,"1477847189881",NA,NA,NA,NA,"Хомутиннік Світлана Вікторівна","дружина"
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій",NA,"","2","","0","","TRUE","1","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","Дезире Томассин","Картина ""Мисливці"" полотно 39*53,5см олія","Твір мистецтва (картина тощо)","1477842036861","Власність","",100,"1477842036861",NA,NA,NA,NA,"Хомутиннік Віталій Юрійович",NA
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій","1","","2","","0","","TRUE","1477406982051","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","набір ювелірних прикрас","Ювелірні вироби","1477847149761","Власність","",100,"1477847149761",NA,NA,NA,NA,"Хомутиннік Світлана Вікторівна","дружина"
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій",NA,"набір обладнання для спортзалу ","2","","0","Technogym","TRUE","1","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування",NA,"Technogym","набір обладнання для спортзалу ","Інше","1477843159723","Власність","",100,"1477843159723",NA,NA,NA,NA,"Хомутиннік Віталій Юрійович",NA
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій","1","","2","","0","","TRUE","1477406982051","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","набір ювелірних прикрас","Ювелірні вироби","1477847355207","Власність","",100,"1477847355207",NA,NA,NA,NA,"Хомутиннік Світлана Вікторівна","дружина"
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій","1","монета Євро 2012","2","","0","","TRUE","1","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","монета Євро 2012","Інше","1477847670726","Власність","",100,"1477847670726",NA,NA,NA,NA,"Хомутиннік Віталій Юрійович",NA
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій","1","","2","","0","","TRUE","1477406982051","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","набір браслетів","Ювелірні вироби","1477848212432","Власність","",100,"1477848212432",NA,NA,NA,NA,"Хомутиннік Світлана Вікторівна","дружина"
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій",NA,"Предмет інтерр’єру","2","","0","Jaeger-LeCoultre","TRUE","1","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування",NA,"Jaeger-LeCoultre","годинник настільний ","Інше","1477845720365","Власність","",100,"1477845720365",NA,NA,NA,NA,"Хомутиннік Віталій Юрійович",NA
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій",NA,"","2","","0","","TRUE","1","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","Коган-Шац М.Б.","Картина ""Київський парк""","Твір мистецтва (картина тощо)","1477842589009","Власність","",100,"1477842589009",NA,NA,NA,NA,"Хомутиннік Віталій Юрійович",NA
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій","1","Домашній кінотеатр","2","","0","","TRUE","1","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","Домашній кінотеатр","Інше","1477846234016","Власність","",100,"1477846234016",NA,NA,NA,NA,"Хомутиннік Віталій Юрійович",NA
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій","1","","2","","0","","TRUE","1","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","картина","Твір мистецтва (картина тощо)","1478252658202","Власність","",100,"1478252658202",NA,NA,NA,NA,"Хомутиннік Віталій Юрійович",NA
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій",NA,"карабін","2","","0","Sauer","TRUE","1","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування",NA,"Sauer","карабін","Інше","1477844602551","Власність","",100,"1477844602551",NA,NA,NA,NA,"Хомутиннік Віталій Юрійович",NA
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій",NA,"Скульптура","2","","0","","TRUE","1","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","Коротко Н.М.","Скульптура ""Східна танцівниця"",бронза","Інше","1477842313803","Власність","",100,"1477842313803",NA,NA,NA,NA,"Хомутиннік Віталій Юрійович",NA
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій","1","бронзові парні скульптури","2","","0","","TRUE","1","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","бронзові парні скульптури","Інше","1477842407496","Власність","",100,"1477842407496",NA,NA,NA,NA,"Хомутиннік Віталій Юрійович",NA
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій","0","","2","","0","Carrera y Carrera","TRUE","1","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","0","Carrera y Carrera","запонки","Ювелірні вироби","1477845073257","Власність","",100,"1477845073257",NA,NA,NA,NA,"Хомутиннік Віталій Юрійович",NA
"Хомутиннік Віталій Юрійович","Верховна Рада України","Народний депутат України","nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Хомутиннік","FALSE","Юрійович",2018-03-29,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_82d09e1b-b708-4371-a92d-e026f9de58de","Віталій","1","","2","","0","","TRUE","1477406982051","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","шуба","Одяг","1477849023505","Власність","",100,"1477849023505",NA,NA,NA,NA,"Хомутиннік Світлана Вікторівна","дружина"
"Чекіта Геннадій Леонідович","Верховна Рада України","Народний депутат України","nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Чекіта","FALSE","Леонідович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Геннадій","1","колекція монет Дома Романових та Радянського Союзу","2","10.11.1987","0","","TRUE","1","TRUE",NA,"Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","500 монет","Інше","1489666750558","Власність","",100,"1489666750558",NA,NA,NA,NA,"Чекіта Геннадій Леонідович",NA
"Чекіта Геннадій Леонідович","Верховна Рада України","Народний депутат України","nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Чекіта","FALSE","Леонідович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Геннадій","1","колекція арабських монет","2","05.10.1988","0","","TRUE","1","TRUE",NA,"Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","50 монет","Інше","1489666237792","Власність","",100,"1489666237792",NA,NA,NA,NA,"Чекіта Геннадій Леонідович",NA
"Чекіта Геннадій Леонідович","Верховна Рада України","Народний депутат України","nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Чекіта","FALSE","Леонідович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Геннадій",NA,"годинник","2","02.10.2013","0","ROLEX","TRUE","1","TRUE",NA,"Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування",NA,"ROLEX","годинник","Інше","1489665988382","Власність","",100,"1489665988382",NA,NA,NA,NA,"Чекіта Геннадій Леонідович",NA
"Чекіта Геннадій Леонідович","Верховна Рада України","Народний депутат України","nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Чекіта","FALSE","Леонідович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Геннадій",NA,"годинник","2","01.04.2002","0","ULYSSE NARDIN","TRUE","1","TRUE",NA,"Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування",NA,"ULYSSE NARDIN","годинник","Інше","1489665308536","Власність","",100,"1489665308536",NA,NA,NA,NA,"Чекіта Геннадій Леонідович",NA
"Чекіта Геннадій Леонідович","Верховна Рада України","Народний депутат України","nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Чекіта","FALSE","Леонідович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Геннадій","1","колекція античних монет","2","17.12.1989","0","","TRUE","1","TRUE",NA,"Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","183 монети","Інше","1489666422015","Власність","",100,"1489666422015",NA,NA,NA,NA,"Чекіта Геннадій Леонідович",NA
"Чекіта Геннадій Леонідович","Верховна Рада України","Народний депутат України","nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Чекіта","FALSE","Леонідович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Геннадій","1","колекція медалей та значків","2","","0","","TRUE","1","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","500 медалей та значків","Інше","1489666882608","Власність","",100,"1489666882608",NA,NA,NA,NA,"Чекіта Геннадій Леонідович",NA
"Чекіта Геннадій Леонідович","Верховна Рада України","Народний депутат України","nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Чекіта","FALSE","Леонідович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Геннадій",NA,"годинник","2","01.11.2005","0","QUINTING","TRUE","1","TRUE",NA,"Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування",NA,"QUINTING","годинник","Інше","1489665781680","Власність","",100,"1489665781680",NA,NA,NA,NA,"Чекіта Геннадій Леонідович",NA
"Чекіта Геннадій Леонідович","Верховна Рада України","Народний депутат України","nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Чекіта","FALSE","Леонідович",2018-03-28,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_47571a7b-cb3d-4112-b6d1-8fda4935f741","Геннадій",NA,"годинник","2","17.07.2005","0","VACHERON CONSTANTIN","TRUE","1","TRUE",NA,"Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування",NA,"VACHERON CONSTANTIN","годинник","Інше","1489667069247","Власність","",100,"1489667069247",NA,NA,NA,NA,"Чекіта Геннадій Леонідович",NA
